unique_id,Primary_Name,Secondary_Name,Fathers_me,Birthplace,Birthplace_Code,Certainty_of_Birthplace,Work/Living_Places,Work/Living_Places_Code,Endeavor_codes,Endeavors,Era,Century,Fame,philosophy,culture,economy,politics,military,religion
Nigidius Figulus_1888,Nigidius Figulus,Publius,,,,0,Rome,0,"420,111,309",,20,,0.2,1,0,0,1,1,0
Ninnius Crassus_1889,Ninnius Crassus,,,,,0,NA,0,"112,",,,-1,0.1,0,1,0,0,0,0
Nisus (three)_1890,Nisus (three),,,,,0,NA,0,"114,",,NA,,0.1,1,0,0,0,0,0
Nonius Asprenas_1891,Nonius Asprenas,Publius,,,,0,NA,0,"411,",,24,,0.1,0,1,0,0,0,0
Nonius Marcellus_1892,Nonius Marcellus,,,,,0,NA,0,"107,",,35,,0.3,0,1,0,0,0,0
Nonnus_1893,Nonnus,,,Egypt,,1,Egypt,0,"121,",,41,,0.4,0,1,0,0,0,0
Norbanus_1894,Norbanus,Gaius,,,,0,"Rome,Rhodes","0,1000","425,407",,18,,0.3,0,0,0,1,0,0
Nossis_1895,Nossis,,,Locri,,1,Locri,0,"113,",,10,,0.1,0,1,0,0,0,0
Novatianus_1896,Novatianus,,,,,0,Rome,0,"701,",,33,,0.2,0,0,0,0,0,1
Novius_1897,Novius,,,,,0,NA,0,"107,",,,-1,0.1,0,1,0,0,0,0
Numenius_1898,Numenius,,,Apamea,,1,Apamea,0,"102,",,,2,0.2,0,0,0,0,0,0
Numerianus_1899,Numerianus,Marcus Aurelius,Carus,,,0,"Persia,Bithynia","0,0","601,",,34,,0.2,0,0,0,1,0,0
Nymphidius Sabinus_1900,Nymphidius Sabinus,Gaius,,,,0,"Pannonia,Rome","0,0","107,",,25,,0.2,0,1,0,0,0,0
Nymphis_1901,Nymphis,,,Heraclea,,1,Heraclea,20,"108,607",,NA,,0.1,1,0,0,1,0,0
Nymphodorus_1902,Nymphodorus,,,Syracuse,,1,Syracuse,47,"107,",,NA,,0.2,0,1,0,0,0,0
Obsequens_1903,Obsequens,Iulius,,,,0,NA,0,"108,",,38,,0.2,1,0,0,0,0,0
Octavia (one)_1904,Octavia (one),,C. Octavius,,,0,Rome,0,"606,",,20,,0.1,0,0,0,1,0,0
Octavia (two)_1905,Octavia (two),,C. Octavius,Italy,,1,"NA,Athens","0,361","606,602",,20,,0.3,0,0,0,1,0,0
Octavius _1906,Octavius ,Gaius,,Velitrae,,1,Macedonia,0,"420,602",,20,,0.1,0,0,0,1,0,0
Octavius _1907,Octavius ,Gnaeus,,,,0,"Greece,Laodicea","0,0","426,420,407",,16,,0.2,0,0,0,1,0,0
Octavius _1908,Octavius ,Gnaeus (two),,,,0,Rome,0,"407,",,19,,0.3,0,0,0,1,0,0
Octavius _1909,Octavius ,Marcus,,,,0,Rome,0,"425,",,17,,0.2,0,0,0,1,0,0
Octavius Lampadio_1910,Octavius Lampadio,Gaius,,,,0,Rome,0,"111,503",,16,,0.1,1,0,1,0,0,0
Octavius Tidius Tossianus Iavolenus Priscus_1911,Octavius Tidius Tossianus Iavolenus Priscus,Gaius,,,,0,"Syria,Upper Germany,Britain,Africa","0,0,0,0","407,",,26,,0.4,0,0,0,1,0,0
Octavius Titinius Capito_1912,Octavius Titinius Capito,Gnaeus,,,,0,Italy,0,"423,408",,26,,0.2,0,0,0,1,0,0
Oebalus_1913,Oebalus,,,Sparta,,1,Sparta,345,"603,",,NA,,0.2,0,0,0,1,0,0
Oenomaus_1914,Oenomaus,,,Gadara,,1,Gadara,0,"102,",,27,,0.2,0,0,0,0,0,0
Oenopides_1915,Oenopides,,,Chios,,1,Chios,840,"301,",,6,,0.1,1,0,0,0,0,0
Ofonius Tigellinus_1916,Ofonius Tigellinus,,,Sicily,,1,Sicily,0,"408,",,23,,0.2,0,0,0,1,0,0
Ogulnius Gallus_1917,Ogulnius Gallus,Quintus,,,,0,Rome,0,"407,425",,12,,0.3,0,0,0,1,0,0
Olympiodorus (one)_1918,Olympiodorus (one),,,Athens,,1,Athens,361,"107,",,11,,0.2,0,1,0,0,0,0
Olympiodorus (three)_1919,Olympiodorus (three),,,Thebes,,1,Thebes,221,"108,",,39,,0.4,1,0,0,0,0,0
Olympiodorus (two)_1920,Olympiodorus (two),,,Gaza,,1,Gaza,0,"102,",,17,,0.1,0,0,0,0,0,0
Onasander_1921,Onasander,,,,,0,NA,0,"102,",,24,,0.2,0,0,0,0,0,0
Onesicritus_1922,Onesicritus,,,Astypalaea,,1,Astypalea,498,"417,107",,35,,0.2,0,1,0,1,0,0
Onomarchus_1923,Onomarchus,,,Phocis,,1,"Phocis,Thessaly","0,0","417,",,8,,0.3,0,0,0,1,0,0
Opellius Macrinus_1924,Opellius Macrinus,Marcus,,Mauretania,,1,Rome,0,"601,",,31,,0.2,0,0,0,1,0,0
Ophellas_1925,Ophellas,,,Macedonia,,1,"Cyrene,Carthage","0,0","417,406",,10,,0.3,0,0,0,1,0,0
Opimius_1926,Opimius,Lucius,,,,0,Rome,0,"420,407",,17,,0.3,0,0,0,1,0,0
Oppian_1927,Oppian,,,Cilicia,,1,Cilicia,0,"113,304",,,2,0.2,1,1,0,0,0,0
Oppius_1928,Oppius,Gaius,,,,0,Rome,0,"425,",,14,,0.1,0,0,0,1,0,0
Oppius_1929,Oppius,Gaius (two),,,,0,Rome,0,"423,120",,21,,0.2,1,0,0,1,0,0
Opramoas_1930,Opramoas,,,Rhodiapolis,,1,Rhodiapolis,0,"604,",,28,,0.3,0,0,0,1,0,0
Optatianus Porfyrius_1931,Optatianus Porfyrius,Publilius,,,,0,Italy,0,"113,408",,,4,0.1,0,1,0,1,0,0
Orbilius Pupillus_1932,Orbilius Pupillus,Lucius,,Beneventum,,1,"Beneventum,Rome","0,0","114,",,20,,0.2,1,0,0,0,0,0
Oribasius_1933,Oribasius,,,Pergamum,,1,"Alexandria,Asia Minor,Gaul","0,0,0","307,307",,38,,0.5,1,0,0,0,0,0
Orientius_1934,Orientius,,,Gaul,,1,Gaul,0,"113,",,,5,0.1,0,1,0,0,0,0
Origen (one)_1935,Origen (one),,,Alexandria,,1,"Alexandria,Palestine,Caesarea","0,0,0","110,702",,32,,1.3,0,1,0,0,0,1
Origen (two)_1936,Origen (two),,,,,0,NA,0,"102,",,,3,0.2,0,0,0,0,0,0
Orodes_1937,Orodes,,,Parthia,,1,Parthia,0,"603,",,21,,0.2,0,0,0,1,0,0
Orosius_1938,Orosius,,,Spain,,1,Africa,0,"702,",,39,,0.3,0,0,0,0,0,1
Orsippus_1939,Orsippus,,,Megara,,1,Megara,225,"506,",,-7,,0.2,0,1,0,0,0,0
Ostorius Scapula_1940,Ostorius Scapula,Publilius,,,,0,Britain,0,"407,",,24,,0.2,0,0,0,1,0,0
Otacilius Crassus_1941,Otacilius Crassus,Titus,,,,0,"Lilybaeum,Africa","0,0","420,403,309",,14,,0.2,0,0,0,1,1,0
Otho_1942,Otho,,,,,0,Lusitania,0,"406,504",,25,,0.4,0,1,0,1,0,0
Ovid_1943,Ovid,,,Sulmo,,1,Rome,0,"113,",,22,,4.4,0,1,0,0,0,0
Ovinius_1944,Ovinius,,,,,0,Rome,0,"425,",,10,,0.3,0,0,0,1,0,0
Pacuvius_1945,Pacuvius,Marcus,,S. Italy,,1,Tarentum,0,"206,202",,30,,0.5,0,1,0,0,0,0
Paeonius_1946,Paeonius,,,Mende,,1,Mende,584,"201,",,39,,0.4,0,1,0,0,0,0
Palaephatus_1947,Palaephatus,,,,,0,NA,0,"115,",,10,,0.1,0,1,0,0,0,0
Palfurius Sura_1948,Palfurius Sura,,,,,0,NA,0,"411,",,25,,0.2,0,1,0,0,0,0
Palladas_1949,Palladas,,,,,0,Alexandria,0,"110,113",,,4,0.2,0,1,0,0,0,0
Palladius_1950,Palladius,Rutilius Taurus Aemilianus,,,,0,"Italy,Sardinia","0,0","107,",,40,,0.2,0,1,0,0,0,0
Palladius (two)_1951,Palladius (two),NA,,Galatia,,1,"Mt. of Olives,Egypt,Alexandira, Bithynia, Constantinple","0,0,0,0,0","702,",,38,,0.5,0,0,0,0,0,1
Pamphila_1952,Pamphila,,,Epidaurus,,1,Epidaurus,329,"111,108",,24,,0.1,1,0,0,0,0,0
Pamphilus (one)_1953,Pamphilus (one),,,Amphipolis,,1,Amphipolis,553,"202,",,,-4,0.1,0,1,0,0,0,0
Pamphilus (two)_1954,Pamphilus (two),,,Alexandria,,1,Alexandria,0,"111,",,24,,0.1,1,0,0,0,0,0
Panaenus_1955,Panaenus,,,,,0,NA,0,"202,",,5,,0.2,0,1,0,0,0,0
Panaetius_1956,Panaetius,,Nicagoras,Rhodes,,1,Rhodes,1000,"102,",,17,,0.4,0,0,0,0,0,0
Panyassis_1957,Panyassis,,,Halicarsus,,1,Halicarnassus,886,"107,",,,-5,0.1,0,1,0,0,0,0
Papirianus_1958,Papirianus,,,,,0,NA,0,"107,",,,5,0.1,0,1,0,0,0,0
Papirius Carbo_1959,Papirius Carbo,Gaius (one),,,,0,Rome,0,"425,407",,17,,0.2,0,0,0,1,0,0
Papirius Carbo_1960,Papirius Carbo,Gaius (two),,,,0,Rome,0,"425,420",,19,,0.1,0,0,0,1,0,0
Papirius Carbo_1961,Papirius Carbo,Gnaeus,,,,0,"Rome,Picenum,Etruria, Gaul, Africa","0,0,0,0,0","425,407",,19,,0.3,0,0,0,1,0,0
Papirius Carbo Arvina_1962,Papirius Carbo Arvina,Gaius,,,,0,Rome,0,"425,",,19,,0.2,0,0,0,1,0,0
Papirius Cursor_1963,Papirius Cursor,Lucius (one),,,,0,"Rome,Italy","0,0","412,407,605",,10,,0.1,0,0,0,1,0,0
Papirius Cursor_1964,Papirius Cursor,Lucius (two),(one),Rome,,1,"Rome,Lucania,Tarentum","0,0,0","412,407",,11,,0.1,0,0,0,1,0,0
Papirius Fabianus_1965,Papirius Fabianus,,,,,0,NA,0,"411,102",,24,,0.1,0,1,0,0,0,0
Papius Mutilus_1966,Papius Mutilus,Gaius,,,,0,Campania,0,"504,",,18,,0.2,0,1,0,0,0,0
Pappus_1967,Pappus,,,Alexandria,,1,Alexandria,0,"301,",,35,,0.6,1,0,0,0,0,0
Parmenides_1968,Parmenides,,,Elea,,1,"Elea,Athens","95,361","113,",,4,,0.8,0,1,0,0,0,0
Parmenion_1969,Parmenion,,,Macedonia,,1,"Macedonia,Asia","0,0","412,604",,8,,0.4,0,0,0,1,0,0
Parmeniscus_1970,Parmeniscus,,,,,0,Alexandria,0,"107,",,16,,0.1,0,1,0,0,0,0
Parmeno_1971,Parmeno,,,Byzantium,,1,"Byzantium,Egypt","674,0","113,",,11,,0.1,0,1,0,0,0,0
Parrhasius_1972,Parrhasius,,Euenor,Ephesus,,1,Athens,361,"202,",,7,,0.3,0,1,0,0,0,0
Parthenius_1973,Parthenius,,,Nicaea,,2,Rome,0,"113,111",,,-1,0.3,1,1,0,0,0,0
Pasennus Paullus Propertius_1974,Pasennus Paullus Propertius,,,Asisium,,1,Asisium,0,"423,604",,NA,,0.1,0,0,0,1,0,0
Pasion_1975,Pasion,,,,,0,Athens,361,"505,502,503",,7,,0.2,0,0,1,0,0,0
Pasiteles_1976,Pasiteles,,,S. Italy,,1,S. Italy,0,"201,",,20,,0.3,0,1,0,0,0,0
Passienus_1977,Passienus,,,,,0,NA,0,"411,411",,8,,0.1,0,1,0,0,0,0
Poppaea Sabina_1978,Poppaea Sabina,,T. Ollius,,,0,Rome,0,"606,602",,24,,0.3,0,0,0,1,0,0
Patrocles_1979,Patrocles,,,,,0,"Babylon,India","0,0","417,",,10,,0.3,0,0,0,1,0,0
Paul_1980,Paul,,,Aegi,,1,Aegina,0,"307,",,47,,0.2,1,0,0,0,0,0
"Paul, St. _1981","Paul, St. ",,,Cilicia,,1,"Cilicia,Damascus,Arabia, Jerusalem, Antioch, Asia Minor, Derbe","0,0,0,0,0,0,0","703,",,24,,0.5,1,0,0,0,0,0
Paulinus (one)_1982,Paulinus (one),,,Bordeaux,,1,"Nola,Campania,Gaul, Spain","0,0,0,0","701,",,39,,0.2,0,0,0,0,0,1
Paulinus (two)_1983,Paulinus (two),,,Pella,,1,Pella,543,"604,113",,41,,0.2,0,1,0,1,0,0
Paulus_1984,Paulus,,,,,0,Rome,0,"113,113",,45,,0.2,0,1,0,0,0,0
Pausanias (one)_1985,Pausanias (one),,,Sparta,,1,"Sparta,Byzantium,Plataea","345,0,216","417,",,3,,0.5,0,0,0,1,0,0
Pausanias (four)_1986,Pausanias (four),,,,,0,Rome,0,"119,",,,2,0.1,1,0,0,0,0,0
Pausanias (three)_1987,Pausanias (three),,,Magnesia,,1,Magnesia,820,"107,",,28,,0.4,0,1,0,0,0,0
Pausanias (two)_1988,Pausanias (two),,grandson of Pausanias (one),Sparta,,1,"NA,Tegea","0,297","603,",,6,,0.3,0,0,0,1,0,0
Pausias_1989,Pausias,,Bryes,,,0,NA,0,"202,",,,-4,0.2,0,1,0,0,0,0
Pedanius Fuscus Salinator_1990,Pedanius Fuscus Salinator,Gnaeus,,Barcino,,1,Barcino,0,"402,",,27,,0.2,0,0,0,1,0,0
Pedius_1991,Pedius,Quintus,,Campania,,2,"Gaul,Spain,Italy","0,0,0","413,420",,21,,0.3,0,0,0,1,0,0
Pedius _1992,Pedius ,Sextus,,,,0,Italy,0,"409,",,,2,0.2,0,1,0,0,0,0
Pegasus_1993,Pegasus,Plotius,,,,0,Rome,0,"409,407,420",,25,,0.2,0,1,0,1,0,0
Pelopidas_1994,Pelopidas,,,Thebes,,1,"Thebes,Sparta","221,345","412,",,7,,0.4,0,0,0,1,0,0
Pentadius_1995,Pentadius,,,,,0,NA,0,"113,",,,4,0.1,0,1,0,0,0,0
Perdiccas I_1996,Perdiccas I,,,Macedonia,,1,Macedonia,0,"603,",,-4,,0.1,0,0,0,1,0,0
Perdiccas II_1997,Perdiccas II,,,Macedonia,,1,Macedonia,0,"603,",,5,,0.3,0,0,0,1,0,0
Perdiccas (three)_1998,Perdiccas (three),,Orontes,Macedonia,,1,Macedonia,0,"604,417",,9,,0.3,0,0,0,1,0,0
Peregrinus_1999,Peregrinus,,,Parium,,1,"Rome,Achaia","0,0","102,",,28,,0.3,0,0,0,0,0,0
Periander_2000,Periander,,,Corinth,,1,Corinth,227,"605,",,-3,,0.5,0,0,0,1,0,0
Pericles (one)_2001,Pericles (one),,Xanthippus (one),Athens,,1,"Athens,Black sea","361,0","427,604",,4,,1.1,0,0,0,1,0,0
Pericles (two)_2002,Pericles (two),,,Limyra,,1,Limyra,0,"604,",,7,,0.2,0,0,0,1,0,0
Perperna_2003,Perperna,Marcus,,Italy,,1,"Rome,Sicily,Asia, Pergamum","0,0,0,828","407,420",,17,,0.2,0,0,0,1,0,0
Perperna_2004,Perperna,Marcus (two),(one),,,0,Italy,0,"407,404",,19,,0.2,0,1,0,1,0,0
Perperna Veiento_2005,Perperna Veiento,Marcus,Marcus Perper (two),,,0,"Sicily,Sardinia","0,0","420,",,19,,0.2,0,0,0,1,0,0
Persaeus_2006,Persaeus,,,Citium,,1,Citium,0,"102,110,107",,12,,0.2,0,1,0,0,0,0
Perses_2007,Perses,,,Thebes,,1,Thebes,221,"113,",,10,,0.1,0,1,0,0,0,0
Perseus (three)_2008,Perseus (three),,,,,0,NA,0,"301,",,,-2,0.1,1,0,0,0,0,0
Perseus (two)_2009,Perseus (two),,Philip V,Macedonia,,1,"Macedonia,Rome","0,0","603,",,15,,0.1,0,0,0,1,0,0
Persius Flaccus_2010,Persius Flaccus,Aulus,,,,0,NA,0,"107,604",,24,,0.9,0,1,0,1,0,0
Pescennius Niger Iustus_2011,Pescennius Niger Iustus,Gaius,,Italy,,1,"Dacia,Syria,Rome, Antioch","0,0,0,0","406,601",,29,,0.2,0,0,0,1,0,0
Petillius _2012,Petillius ,Quintus,,,,0,Rome,0,"425,",,15,,0.2,0,0,0,1,0,0
Petillius Cerialis Caesius Rufus_2013,Petillius Cerialis Caesius Rufus,Quintus,,,,0,"Britain,Lower Germany,Trier","0,0,0","407,",,25,,0.3,0,0,0,1,0,0
Petreius_2014,Petreius,Marcus,,,,0,"Pistoria,Spain,Pharsalus, Africa","0,0,413,0","413,",,24,,0.2,0,0,0,1,0,0
Petronius_2015,Petronius,Publius,,,,0,"Asia,Jerusalem,Syria","0,0,0","309,407,410,413",,23,,0.2,0,0,0,1,1,0
Petronius_2016,Petronius,,,,,0,"Rome,Bithynia","0,0","407,410",,24,,0.4,0,0,0,1,0,0
Petronius Arbiter_2017,Petronius Arbiter,,,,,0,Rome,0,"107,",,24,,1.2,0,1,0,0,0,0
Petronius Turpilianus_2018,Petronius Turpilianus,Publius,,,,0,"Britain,Rome","0,0","407,305",,25,,0.2,1,0,0,1,0,0
Peucestas_2019,Peucestas,,Alexander,Macedonia,,1,"Macedonia,Persis,Babylon, Triparadeisus, Iran, Caria","0,0,0,0,0","422,",,9,,0.2,0,0,0,1,0,0
Phaeax_2020,Phaeax,,,Athens,,1,"Athens,Sicily","361,0","427,",,6,,0.2,0,0,0,1,0,0
Phaedon_2021,Phaedon,,,Elis,,1,Athens,361,"102,",,,5,0.2,0,0,0,0,0,0
Phaedrus (one)_2022,Phaedrus (one),,,Athens,,1,Athens,361,"102,",,5,,0.1,0,0,0,0,0,0
Phaedrus (three)_2023,Phaedrus (three),,,Athens,,2,"Athens,Rome","361,0","102,110",,19,,0.2,0,1,0,0,0,0
Phaedrus (two)_2024,Phaedrus (two),,Thymochares,Athens,,1,Athens,361,"412,",,11,,0.3,0,0,0,1,0,0
Phaedrus (four)_2025,Phaedrus (four),,,Thrace,,1,Italy,0,"503,107",,24,,0.6,0,1,1,0,0,0
Phaenias_2026,Phaenias,,,Eresus,,1,Eresus,796,"107,",,10,,0.2,0,1,0,0,0,0
Phalaecus_2027,Phalaecus,,Onomarchus,Phocis,,1,Phocis,0,"412,",,9,,0.2,0,0,0,1,0,0
Phalaris_2028,Phalaris,,,Acragas,,1,Acragas,9,"605,",,-1,,0.2,0,0,0,1,0,0
Phanocles_2029,Phanocles,,,,,0,NA,0,"113,",,,-3,0.3,0,1,0,0,0,0
Phanodemus_2030,Phanodemus,,Diyllus,Athens,,1,Athens,361,"108,",,8,,0.3,1,0,0,0,0,0
Pharnabazus_2031,Pharnabazus,,Pharces,,,0,Phrygia,0,"603,423",,41,,0.3,0,0,0,1,0,0
Pharnaces I_2032,Pharnaces I,,,Pontus,,1,Pontus,0,"603,",,16,,0.2,0,0,0,1,0,0
Pharnaces II_2033,Pharnaces II,,Mithradates VI Eupator,Bosporus,,1,"Bosporus,Colchis,Armenia, Cappadocia, Pontus","0,0,0,0,0","603,",,20,,0.2,0,0,0,1,0,0
Phayllus (one)_2034,Phayllus (one),,,Croton,,1,"Croton,Salamis","56,363","506,",,3,,0.1,0,1,0,0,0,0
Phayllus (two)_2035,Phayllus (two),,,Phocis,,1,"Phocis,Thessaly,Boeotia","0,0,0","412,",,8,,0.2,0,0,0,1,0,0
Pheidon_2036,Pheidon,,,Argos,,1,Argos,115,"605,",,-6,,0.4,0,0,0,1,0,0
Pherecrates_2037,Pherecrates,,,Athens,,1,Athens,361,"118,",,5,,0.3,1,0,0,0,0,0
Pherecydes (one)_2038,Pherecydes (one),,,Syros,,1,Syros,0,"107,",,1,,0.3,0,1,0,0,0,0
Pherecydes (two)_2039,Pherecydes (two),,,Athens,,1,Athens,361,"108,",,4,,0.1,1,0,0,0,0,0
Phidias_2040,Phidias,,Charmides,Athens,,1,Athens,361,"201,",,5,,0.9,0,1,0,0,0,0
Phidipides_2041,Phidipides,,,,,0,"Athens,Sparta","361,345","501,",,3,,0.2,0,1,0,0,0,0
Philargyrius_2042,Philargyrius,Iunius,,,,0,NA,0,"107,",,,5,0.2,0,1,0,0,0,0
Philemon _2043,Philemon ,the younger,Philemon (two),,,0,NA,0,"118,",,12,,0.1,1,0,0,0,0,0
Philemon (five)_2044,Philemon (five),,,,,0,NA,0,"207,",,8,,0.1,0,1,0,0,0,0
Philemon (four)_2045,Philemon (four),,,,,0,NA,0,"107,",,15,,0.1,0,1,0,0,0,0
Philemon (seven)_2046,Philemon (seven),,,Athens,,1,Athens,361,"114,",,30,,0.1,1,0,0,0,0,0
Philemon (six)_2047,Philemon (six),,,Aixone,,1,Aixone,0,"114,",,15,,0.1,1,0,0,0,0,0
Philemon (two)_2048,Philemon (two),,,Syracuse,,2,Athens,361,"118,",,11,,0.8,1,0,0,0,0,0
Philetaerus (one)_2049,Philetaerus (one),,,,,0,Athens,361,"118,",,NA,,0.2,1,0,0,0,0,0
Philetaerus (two)_2050,Philetaerus (two),,Attalus,,,0,Pergamum,828,"607,",,11,,0.2,0,0,0,1,0,0
Philicus_2051,Philicus,,,Corcyra,,1,"Corcyra,Alexandria","123,0","105,704",,11,,0.3,1,0,0,0,0,1
Philinus (one)_2052,Philinus (one),,,Cos,,1,Cos,497,"307,",,13,,0.3,1,0,0,0,0,0
Philinus (two)_2053,Philinus (two),,,Acragas,,1,Acragas,9,"108,",,10,,0.2,1,0,0,0,0,0
Philip II_2054,Philip II,,,Macedonia,,1,"Macedonia,Thebes","0,221","603,",,8,,1.8,0,0,0,1,0,0
Philip _2055,Philip ,,Herod (one),Judea,,1,Judea,0,"607,",,23,,0.2,0,0,0,1,0,0
Philip Arrhidaeus_2056,Philip Arrhidaeus,,Philip II,,,0,Macedonia,0,"602,607",,9,,0.3,0,0,0,1,0,0
Philip V_2057,Philip V,,Demetrius II,Macedonia,,1,Macedonia,0,"603,",,14,,1.1,0,0,0,1,0,0
Philippides_2058,Philippides,,,Athens,,1,Athens,361,"118,",,10,,0.2,1,0,0,0,0,0
Philippus (one)_2059,Philippus (one),,,Opus,,1,Opus,0,"303,",,8,,0.1,1,0,0,0,0,0
Philippus (two)_2060,Philippus (two),,,Thessalonica,,1,Thessalonica,0,"113,",,25,,0.2,0,1,0,0,0,0
Philiscus (four)_2061,Philiscus (four),,,Thessaly ,,1,Thessaly ,0,"109,119",,31,,0.1,1,0,0,0,0,0
Philiscus (one)_2062,Philiscus (one),,,,,0,NA,0,"119,",,,-4,0.1,1,0,0,0,0,0
Philiscus (three)_2063,Philiscus (three),,,Aegi,,1,"Aegina,Athens","0,361","102,",,,-4,0.1,0,0,0,0,0,0
Philiscus (two)_2064,Philiscus (two),,,,,0,NA,0,"118,",,NA,,0.1,1,0,0,0,0,0
Philistion_2065,Philistion,,,Locri,,1,Locri,0,"307,",,7,,0.4,1,0,0,0,0,0
Philistus_2066,Philistus,,,Syracuse,,1,"Syracuse,Ortygia,exile","47,0,0","108,417",,7,,0.7,1,0,0,1,0,0
Philitas_2067,Philitas,,,Cos,,1,Cos,497,"113,111,110",,10,,0.7,1,1,0,0,0,0
Philochorus_2068,Philochorus,,Cycnus,Athens,,1,Athens,361,"209,108,107",,11,,0.6,1,1,0,0,0,0
Philocles_2069,Philocles,,,,,0,NA,0,"206,",,1,,0.2,0,1,0,0,0,0
Philocrates_2070,Philocrates,,,Athens,,1,Athens,361,"102,",,8,,0.2,0,0,0,0,0,0
Philodamus_2071,Philodamus,,,Scarphea,,1,Scarphea,0,"206,",,8,,0.2,0,1,0,0,0,0
Philodemus_2072,Philodemus,,,Syria,,1,"Syria,Rome","0,0","113,",,20,,0.8,0,1,0,0,0,0
Philolaus_2073,Philolaus,,,Croton,,2,Croton,56,"102,",,6,,0.5,0,0,0,0,0,0
Philomelus_2074,Philomelus,,Theotimus,Ledon,,1,"Ledon,Delphi,Locris","184,0,59","107,",,37,,0.2,0,1,0,0,0,0
Philon (one)_2075,Philon (one),,,Eleusis,,1,Eleusis,362,"205,",,,-4,0.2,0,1,0,0,0,0
Philon (two)_2076,Philon (two),,,Byzantium,,1,Byzantium,674,"107,",,14,,0.3,0,1,0,0,0,0
Philon (four)_2077,Philon (four),,,,,0,Alexandria,0,"102,107,427",,24,,0.6,0,1,0,1,0,0
Philon (three)_2078,Philon (three),,,Larissa,,1,"Larissa,Athens,Rome  ","24,361,0","102,",,18,,0.6,0,0,0,0,0,0
Philon (five)_2079,Philon (five),,,Byblos,,1,Byblos,0,"111,111",,28,,0.3,1,0,0,0,0,0
Philon (six)_2080,Philon (six),,,,,0,NA,0,"102,",,10,,0.2,0,0,0,0,0,0
Philonides (one)_2081,Philonides (one),,,Athens,,1,Athens,361,"118,",,6,,0.2,1,0,0,0,0,0
Philonides (two)_2082,Philonides (two),,,Laodicea,,1,Athens,361,"102,301,607",,15,,0.2,1,0,0,1,0,0
Philopator_2083,Philopator,,,,,0,NA,0,"102,",,27,,0.1,0,0,0,0,0,0
Philopoemen_2084,Philopoemen,,Craugis,Megalopolis,,1,Megalopolis,282,"412,417",,14,,0.6,0,0,0,1,0,0
Philoponus_2085,Philoponus,John,,Alexandria,,1,Alexandria,0,"102,",,44,,0.6,0,0,0,0,0,0
Philostephanus_2086,Philostephanus,,,Cyrene,,1,Cyrene,1028,"107,",,,-3,0.2,0,1,0,0,0,0
Philostorgius_2087,Philostorgius,,,Cappadocia,,1,"Cappadocia,Constantinople","0,0","108,",,39,,0.3,1,0,0,0,0,0
Philotas_2088,Philotas,,Parmenion,Macedonia,,1,Macedonia,0,"417,",,9,,0.2,0,0,0,1,0,0
Philoxenus (four)_2089,Philoxenus (four),,,Alexandria,,1,Alexandria,0,"107,",,,-1,0.1,0,1,0,0,0,0
Philoxenus (one)_2090,Philoxenus (one),,,Cythera,,1,"Cythera,Syracuse","336,47","113,",,6,,0.2,0,1,0,0,0,0
Philoxenus (three)_2091,Philoxenus (three),,,Eretria,,1,Eretria,370,"202,",,10,,0.2,0,1,0,0,0,0
Philoxenus (two)_2092,Philoxenus (two),,,Leucas,,1,Leucas,0,"113,",,NA,,0.2,0,1,0,0,0,0
Philumenus_2093,Philumenus,,,,,0,NA,0,"307,",,30,,0.1,1,0,0,0,0,0
Philyllius_2094,Philyllius,,,Athens,,1,Athens,361,"118,",,7,,0.1,1,0,0,0,0,0
Phlegon_2095,Phlegon,,,Tralles,,1,Tralles,941,"503,107",,28,,0.1,0,1,1,0,0,0
Phocas_2096,Phocas,,,,,0,NA,0,"114,",,,5,0.1,1,0,0,0,0,0
Phocion_2097,Phocion,,Phocus,Athens,,1,Athens,361,"412,",,9,,0.4,0,0,0,1,0,0
Phoenicides_2098,Phoenicides,,,,,0,Athens,361,"118,",,11,,0.1,1,0,0,0,0,0
Phoenix (three)_2099,Phoenix (three),,,Colophon,,1,Colophon,848,"113,",,,-3,0.1,0,1,0,0,0,0
Phormion (one)_2100,Phormion (one),,,Athens,,1,"Athens,Acarnania,Chalcidice, Corinth","361,0,0,227","419,",,5,,0.2,0,0,0,1,0,0
Phormion (two)_2101,Phormion (two),,,,,0,Athens,361,"503,505",,9,,0.2,0,0,1,0,0,0
Phormis_2102,Phormis,,,Syracuse,,1,Syracuse,47,"107,110",,2,,0.2,0,1,0,0,0,0
Photius_2103,Photius,,,Constantinople,,1,Constantinople,0,"111,",,,9,0.7,1,0,0,0,0,0
Phraates IV_2104,Phraates IV,,,Parthia,,1,Parthia,0,"603,",,21,,0.3,0,0,0,1,0,0
Phraates V_2105,Phraates V,,Phraates IV,Parthia,,1,Parthia,0,"603,",,22,,0.2,0,0,0,1,0,0
Phrynichus (one)_2106,Phrynichus (one),,,Athens,,1,Athens,361,"105,",,2,,0.5,1,0,0,0,0,0
Phrynichus (two)_2107,Phrynichus (two),,,Athens,,1,Athens,361,"118,",,5,,0.2,1,0,0,0,0,0
Phrynichus Arabius_2108,Phrynichus Arabius,,,Bithynia,,1,Bithynia,0,"108,119,111",,30,,0.5,1,0,0,0,0,0
Phylarchus_2109,Phylarchus,,,Athens,,2,NA,0,"108,",,,-3,0.5,1,0,0,0,0,0
